yelping_since,compliments.plain,compliments.cute,compliments.cool,compliments.more,compliments.profile,average_stars,user_id,elite,review_count,name,compliments.list,votes.cool,votes.funny,compliments.writer,fans,compliments.photos,compliments.note,compliments.funny,votes.useful,compliments.hot
2008-11,5,1,12,3,,3.83,Sig6fxOFbcZ3MzYCabozUQ,"[2011, 2012, 2013, 2014]",350,Natasha,1,83,87,1,3,2,6,2,172,7
2005-09,219,19,166,6,7,4.11,0ucrTTwY6hkK-G-VLA0BeQ,[2008],394,Brandon,,710,447,17,12,44,90,92,766,105
2008-07,5,,5,,1,3.9,g34LPdLNnlD5g_djGT_XxQ,[2012],47,Michelle,,54,32,7,8,,5,,122,4
2010-01,5,,7,4,2,3.95,GItowSeymGLwxs4mAtjZkQ,"[2011, 2012, 2013, 2014]",125,George,2,139,65,4,4,,12,3,250,11
2011-02,154,1,179,9,13,3.31,Bl8qmFHqdPGG_3_c6wdTyw,"[2011, 2012, 2013]",201,Dan,5,774,727,58,14,50,94,56,1029,60
2008-09,12,2,18,3,,4.21,GC5uuO9aCB-LML-_pv6zRg,"[2010, 2011]",117,Lulu,1,65,36,7,13,2,5,6,131,25
2006-08,16,4,26,4,,4.02,0DCJgGyavl-M-gNC9GcD3w,"[2006, 2007]",142,Sandy,,166,83,5,13,3,15,5,239,5
2011-02,2,,2,1,1,4.08,0QKBxl4cn-2g9ebQxAdIDA,"[2011, 2012, 2013]",88,Jessica,1,20,16,2,4,,3,,63,1
2010-09,31,,36,5,,4.21,0b5IVeUcwKm7p6lc9c_4Cg,"[2011, 2012, 2013]",113,Juliana,,164,141,8,16,,24,9,299,40
2009-07,26,,16,,1,3.97,jaA8_UCwZbh0WqujcEI8-g,"[2010, 2011, 2012, 2013, 2014]",172,Andrew,,79,75,5,2,,8,10,141,7
2013-03,6,,5,,,3.86,jGNK2L6u08XnI-H2elUHoQ,"[2013, 2014]",101,Kamilah,1,37,20,,4,2,,,152,2
2012-03,154,3,76,2,2,3.76,ScullHVHSQsJfVGAyCC0UA,"[2013, 2014]",121,Rachel,,122,46,38,8,2,35,27,246,57
2009-09,14,1,6,3,,3.78,Qo_0XgIean_3Egoh7twKdg,"[2012, 2013, 2014]",498,Steffanie,,126,108,4,14,2,9,4,436,7
2008-02,5,1,13,5,,3.64,x0jojQoWmedtaXiSAjuXbg,"[2009, 2010, 2011, 2012, 2013]",264,Megan,,123,85,4,6,,6,3,257,7
2006-09,9,1,15,3,1,4.16,OZEg3u78JgCBp-aN4fS3-Q,"[2007, 2011]",164,April,2,143,53,5,8,,4,1,249,5
2008-10,208,3,94,5,5,3.28,LF8U2She0pRYl5A479rPPA,"[2011, 2012, 2013, 2014]",337,Fern,2,399,328,39,20,3,72,39,731,58
2012-09,5,,6,,,3.41,shUslw1s4eXR5ezjOC4mjg,"[2013, 2014]",82,Dustin,,58,21,1,1,,3,,155,6
2007-02,1,1,4,,,4.09,X_rVayENPkv8EA2l70sOWQ,"[2009, 2010, 2011, 2012]",160,Jen,,81,51,1,2,,5,3,224,1
2007-04,19,2,38,1,,3.84,cziofqBSO9mcxuQXuDyzLQ,"[2010, 2011, 2012]",229,Tassamai,2,183,154,7,7,4,9,11,350,24
2010-03,123,17,125,23,21,3.6,rCHDCwqQU3flZHInDBQooA,"[2010, 2011, 2012]",396,Chunnu,10,740,680,56,32,49,80,79,1141,93
2010-09,46,1,44,5,1,4.08,LpSNcr2VkEDwQmCwihZ_Gw,"[2010, 2011, 2012, 2013, 2014]",549,Kelie,6,595,351,35,21,6,24,12,1299,37
2007-04,3,,4,,,3.98,qmCupRHmC9whGIi4p6FetA,[2010],279,Mike,,110,97,1,1,1,6,2,201,
2010-04,23,1,58,6,1,3.46,fOigpn9g-m2CMfS0h18Irw,"[2011, 2012, 2013, 2014]",341,ViJay,,260,255,16,10,13,26,17,662,26
2010-07,7,2,32,,1,4.0,H_JsAwjiGEOr_RlZmwfNsA,"[2012, 2013, 2014]",222,Lauren,1,208,105,23,10,9,20,2,332,14
2010-03,42,,33,5,1,3.51,bvubwMUyIz0jJUpqpzGLGQ,"[2010, 2011]",213,Arnel,2,221,186,18,15,3,9,15,448,11
2010-09,1,,1,,,3.73,VgdDYz0-i1kDszfEu5nFdg,"[2012, 2013]",153,Cookie,,85,32,1,4,,,,205,1
2011-05,8,1,36,1,2,4.31,oXBahXJCXUEATm5IVexw8A,"[2012, 2013, 2014]",164,Meschelle,,236,152,5,13,3,10,11,416,9
2012-01,23,5,32,3,4,3.86,u277a7mxyCcNN72x34o5UA,"[2012, 2013, 2014]",223,Victoria,1,234,169,21,7,5,20,2,306,33
2010-02,815,61,1056,122,123,3.8,eOnkjzW6jR8frLUZW2PobQ,"[2012, 2013, 2014]",541,Van,31,5851,5771,691,67,579,301,546,6652,895
2007-12,76,25,102,3,4,4.01,nboj0gf87e-GOsKBv_pYsg,"[2008, 2009, 2010, 2011]",174,Hillary,1,485,432,19,11,4,32,76,587,60
2008-01,130,52,287,19,8,3.79,uE7jv7qItkIMCCItQRSIbQ,"[2008, 2009, 2010, 2011]",363,Catherine,3,1070,992,37,32,13,93,216,1186,344
2010-07,27,,35,,4,3.95,1PloOBp5WSLYL9fL6vofsA,"[2011, 2012, 2013, 2014]",262,Lauren Jeanne,1,245,227,5,12,3,14,15,473,11
2009-05,17,,24,3,1,3.71,csG9rkgSMXRpxnVDjmwSNA,"[2009, 2010, 2011, 2012, 2013, 2014]",380,Dana,,170,114,12,11,2,7,5,391,19
2011-09,13,1,13,2,3,3.8,NOKf_Oge56o__cpNLAkrtw,"[2012, 2013, 2014]",166,Katie,,137,113,5,9,2,8,6,215,11
2010-03,3,,2,,,3.68,hFxGWgnmKIS9CuldXbpxIA,"[2013, 2014]",116,Mickela,,41,36,3,3,,,,139,
2012-02,8,1,13,,1,4.16,jQ_5yj2am4nr7d_P9WRCHw,[2012],81,Tiffany,,72,64,5,6,1,6,5,127,3
2007-06,19,,22,4,1,3.86,1-FwFBaO7emeG5ArwIIC2w,"[2007, 2008, 2009]",275,Joe,,197,111,3,8,3,14,6,535,6
2010-11,35,3,53,1,2,3.4,imavGNk1Kf_HPyB2T8NmIA,"[2012, 2013, 2014]",421,Kim,2,411,310,19,22,3,30,16,833,21
2010-12,7,,2,1,1,3.44,WDXHCNNNpZYR1eQT_Owszg,"[2012, 2013, 2014]",121,Karen,,85,56,18,4,2,4,3,214,7
2010-06,,,2,2,,3.9,EADBMrQ3YsXr_yWhV2Cm3w,"[2013, 2014]",56,Mallory,,17,12,2,1,,,,51,1
2010-01,1,,3,,,3.7,wHV7Z2UQoZ-N-LJwK63AOQ,[2014],59,Alec,,30,16,6,3,1,1,,83,4
2007-10,6,2,8,2,,3.92,boi6IVhoXE1bNd8ex8PSEg,"[2009, 2011]",110,Laura,,46,39,6,3,,7,,146,3
2010-08,,,1,,,4.16,d1EICqkTe3BY6tGc4CjzEw,[2014],58,Amy,,30,18,1,1,1,1,,63,1
2008-08,15,,31,2,,4.1,tSaji3-lHdlkAenZa8YGIA,"[2008, 2009, 2010]",90,Stephanie,5,171,98,6,5,,11,8,274,19
2009-10,20,2,28,1,,3.61,aOijjqh04YgfNSWVsRQIew,"[2012, 2013, 2014]",743,Vanessa,,211,162,4,7,6,12,1,449,3
2008-12,59,,63,2,2,4.18,CgG36c1SU3Xlbol_wd2IHQ,"[2009, 2010, 2011, 2012, 2013, 2014]",185,Ronnie,,311,250,42,14,,36,10,494,33
2008-01,18,2,80,7,8,4.07,OHQJz3usaET7uPl11y9WjQ,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",398,Vivian,2,664,301,6,10,2,16,13,767,60
2007-08,3,1,10,1,,4.15,FqlUKTMv0j5SItzZx1RNIA,[2009],87,Jenny,,85,55,,3,,1,,157,
2009-08,543,52,291,19,17,3.65,z0x5oA5-uJFNgdgERL2KdA,[2010],178,cassina,4,1068,1016,50,64,116,159,201,1301,419
2010-04,1271,10,530,27,16,3.77,uDVrgAX94cg2qndTSxsRqA,"[2012, 2013, 2014]",528,Drew,9,2172,2207,141,161,43,463,309,3392,194
2009-03,3,,3,1,,3.78,jQX30c9p7-gPGLkXlVnKdQ,"[2013, 2014]",233,Steven,,30,18,2,7,3,,2,83,4
2009-07,190,7,195,16,21,3.41,D4KvR-cqveAMH8tLOIks1w,"[2010, 2011, 2012, 2013, 2014]",368,Paul,10,2063,3046,151,59,15,73,252,2496,156
2009-05,15,,15,7,4,4.15,iEOiPmncJXX2OJAbg94Dxw,"[2011, 2012]",184,Sivmui,,89,91,4,7,4,7,6,194,8
2013-05,88,4,108,9,5,3.98,MHQQadI61XUbPWuQ95P4GQ,[2014],116,Melodie,,149,111,10,5,14,18,66,210,57
2008-08,9,1,17,1,,3.84,FHDI8M5sm6lrZXNUBZAOfA,"[2010, 2011, 2012, 2013, 2014]",158,Kelly,,134,123,7,11,,11,3,326,7
2010-11,15,2,17,1,1,3.68,iEBWD8HuAwEHT3Qv6SYbFA,"[2011, 2012, 2013, 2014]",349,Funglin,,192,143,13,16,4,13,6,483,16
2009-09,9,,10,1,,3.44,Tw3ZnvEVyjBA8-y7VNyygQ,"[2010, 2011, 2012, 2013, 2014]",184,Eric,,112,102,6,10,,8,3,340,12
2010-07,3,,4,1,1,3.93,TAN3SppBjWijxO4A4nGJrA,"[2013, 2014]",70,Mike,,22,33,6,0,1,,,71,
2012-07,149,1,67,1,,4.03,L8miNJHnvMBeazs58_nGgQ,"[2013, 2014]",151,Dale,,166,203,6,19,8,44,42,291,27
2010-06,166,1,99,4,,3.57,feLMUyEBiqmLa9kDy26j6g,"[2011, 2012, 2013, 2014]",361,Mark,16,548,616,65,22,3,62,32,1021,53
2011-10,2,,1,,,3.88,AiiLCA_fHzunFrypHxqLlg,"[2013, 2014]",83,Joseph,,17,18,,0,,1,,61,
2009-09,37,5,32,3,2,3.64,CORWHGyUeKkucGV4sCQohw,"[2011, 2012, 2013, 2014]",346,Julie,,439,401,15,15,2,21,12,892,15
2006-09,131,11,153,6,2,4.09,XBHJCDzNh--mBhJkzyM_iA,"[2008, 2009, 2010, 2011, 2012, 2013]",371,Nadia,5,824,616,15,26,6,44,39,1188,132
2011-02,4,,2,,1,3.23,oqzZbtlBV6oo-KXcxTsriw,"[2012, 2013]",70,Alex,,53,73,3,6,,3,1,232,5
2010-09,38,1,57,11,4,3.65,y1pM_tQcI-5hAbrji1x15Q,"[2013, 2014]",100,Ed,1,211,159,39,5,5,14,5,338,22
2009-04,74,,109,8,3,3.76,duaazv8Oepq1B2_lGGQg4A,"[2012, 2013, 2014]",199,Tim,,304,386,45,11,12,39,82,471,87
2010-04,26,1,77,8,18,3.94,XrfkmMwiaPwNN3ww-T_MLA,"[2011, 2012, 2013, 2014]",231,Chris,10,233,177,31,16,19,20,12,348,34
2006-04,26,1,21,10,1,3.42,4YhwHzvNj-Rg8IhLntmhCw,"[2007, 2008]",169,Leon,2,157,214,3,7,,15,15,277,10
2007-11,19,3,20,2,1,4.15,gRYbAPrGHzsLVu98j-Depg,"[2011, 2012]",163,Faye,,142,81,12,13,9,9,2,281,16
2007-11,39,1,43,4,5,4.28,8ma1-FGZD63wjmrxyeajUg,"[2008, 2009]",125,Sara,2,213,98,10,6,2,12,15,281,29
2009-09,9,,5,1,1,4.29,fIEMEhXm0zqtmdL4gJfF1A,"[2012, 2013, 2014]",157,Lou,,64,76,1,5,,7,5,160,4
2007-07,3,,8,2,,3.59,mha1Xd0asQfPeETU9Hx3vw,"[2008, 2009]",114,Stephanie,,85,101,2,2,2,2,6,156,7
2010-07,409,42,425,113,62,3.74,yhDgEDo-u9NlGJynZK8HsQ,"[2012, 2013, 2014]",569,Mandi,8,3729,3724,180,39,114,178,278,4292,314
2009-01,2,,8,1,,4.02,w9pzD4pXjGPsKDPYjo1KfQ,[2012],104,Christopher,,48,51,,3,,3,1,116,
2008-06,,,3,1,,3.49,lwSfRBoHrgfA0dtSpo_uUg,"[2010, 2011]",74,Peter,,31,55,,4,,2,2,61,2
2009-06,143,4,122,13,20,3.44,-2iNr0vd-jCCDGcXW6lDdg,"[2010, 2011]",382,J,7,1074,999,48,27,17,61,57,1374,68
2006-06,1,1,12,2,1,3.82,iKcRRmQt7iJqBN-LNvm5CA,"[2007, 2008, 2009]",78,Irene,,75,7,1,1,1,8,,150,7
2011-11,14,,14,,1,3.88,sfwf_Qw4SSgJCjtlpOl7Ww,[2012],63,Jennifer,,67,57,4,3,,2,2,141,4
2011-09,7,,8,1,,3.87,jssdOZubGpKDBwf8fHYdiQ,"[2012, 2013, 2014]",151,Tom,1,90,87,6,9,,2,2,294,4
2012-05,3,,2,2,,4.02,yCTloqkT2pRNn-N15rQr2g,[2014],57,Shameka,,8,9,2,0,,2,,36,2
2010-04,331,23,490,56,20,3.7,9U1PH64Xqbfjc75mDnXbsA,"[2012, 2013, 2014]",657,Natalie,22,2838,2384,210,59,82,260,183,3710,282
2010-02,5,1,6,1,,3.7,PyeEPahaIMGQo0v3F2tplQ,"[2011, 2012, 2013]",254,Jake,,73,63,3,6,2,5,1,258,3
2006-12,42,9,51,4,2,4.06,ppqboWEEjoFQNP43Ajd34g,"[2008, 2009]",303,Anh,8,359,216,6,23,5,21,15,454,29
2006-12,3,1,27,,1,3.93,CdsaVIcxsvrcKknR-D1CFw,"[2008, 2009, 2010, 2011, 2012]",191,Jean,,81,69,4,5,,2,2,145,20
2011-03,36,4,27,4,6,4.17,NcrTy5omuOA0ayRcIQkNfA,"[2012, 2013, 2014]",172,Magdalena,,234,139,20,13,9,13,14,393,26
2007-05,3,,4,,,3.94,ERjpvYJvL_36PwuliJwJ3Q,[2008],123,Jess,,80,65,3,4,,1,1,131,5
2006-11,5,,19,,,4.28,PPegmEGH9YDDkjjS8opSuw,"[2007, 2008]",166,Alfredo,,75,30,,1,,2,2,105,
2008-05,14,2,10,1,2,3.92,v7lgfGpCD8os3wPLzRr6NA,"[2009, 2010, 2011, 2013]",303,Vince,,227,265,3,8,1,7,19,333,11
2008-11,1,,,,,3.46,CLJRiD7I8f0DcgQS5SnRZA,[2013],86,Peter,,31,34,,0,,1,1,147,
2011-11,1,,12,,1,4.09,5mvaOdV7nyKCP2Xct7yDTw,"[2013, 2014]",57,Brad,,34,13,1,1,,2,2,52,1
2008-01,9,7,30,1,3,4.03,-txH2zJSBZQHO6RWvoWXuQ,"[2008, 2009]",57,Jacqui,,270,165,4,11,1,16,16,254,30
2009-06,10,1,12,1,,3.76,-MyqAKY4nNPM9PDv2wrxRw,"[2011, 2012, 2013, 2014]",90,Shannon,,82,116,6,7,,11,7,207,18
2011-08,127,,75,3,2,4.18,Ra0_Qqw_xCLWDY2sfBiQvA,"[2013, 2014]",178,Ruel,1,310,166,33,10,4,24,12,520,13
2010-01,5,2,11,6,1,4.1,QM4i3TCEsC7W5ESFdeR5lg,"[2011, 2012]",148,Mandy,1,248,233,7,8,1,4,5,319,3
2009-06,68,2,72,7,9,3.16,xfKHLxq7obNt1IEcMERFjQ,"[2011, 2012, 2013, 2014]",428,Marissa,12,375,460,49,17,1,40,35,1077,21
2007-01,149,15,299,13,13,3.63,uJ19NgKyQbWcnWxz0OcR0A,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",426,Quani,9,1601,1230,106,34,17,63,91,2419,213
2008-04,343,39,292,22,27,3.46,2vl3MXKr8iQOWTNse5kgdw,"[2008, 2009, 2010, 2011, 2012, 2013]",698,Rochelle,43,1479,1132,105,57,42,80,33,1802,453
2009-12,12,,6,1,1,4.28,5z68P3bGIVnQlYq_ac47qQ,"[2013, 2014]",144,Joseph,1,71,48,2,5,,2,1,122,2
2009-04,57,,87,7,,3.73,4saZLjsp-_KS4b6yc76zmA,"[2010, 2011, 2012]",168,Patrick,2,241,271,42,4,5,25,24,357,23
2008-07,4,,3,,,3.52,WVRgQZN9vYM2k8rDryBtnA,[2012],94,Carol,,22,49,,3,,2,,112,4
2009-02,1622,174,2138,188,166,4.02,8tbXmjYGsYFZXk6ppuwRWQ,"[2009, 2010, 2011, 2012, 2013, 2014]",708,Cesar,53,8358,10497,644,161,3184,476,2231,8857,1840
2009-09,50,1,31,3,1,3.88,vLneGXO5ENFMLsfg-MYM3w,"[2010, 2011, 2012, 2013, 2014]",187,Jeff,2,133,55,13,9,1,19,5,331,18
2010-11,113,,42,6,,3.38,VluYq2QYdn1d7ck7aEeBpA,"[2012, 2013, 2014]",320,Billy,,274,207,23,12,23,71,16,577,39
2008-08,575,3,165,9,2,3.71,BS_xUvtosJZ01lgVQkPksA,"[2009, 2010, 2011, 2012, 2013, 2014]",656,David,12,734,507,58,30,3,234,78,1556,57
2010-03,8,1,18,4,,3.59,bVEdn_jwJpaUCAhjOgk12w,"[2013, 2014]",81,Dustin,,89,66,11,1,1,9,1,151,8
2008-11,2556,66,2830,337,172,3.57,gXvP7LWHZJhoP7njsJ97dw,"[2012, 2013, 2014]",1258,Schel,76,11637,11422,1029,87,236,1198,2155,13069,1360
2013-02,5,,11,3,,3.96,sNwHClf1A9X4C6ipYzR0QA,[2014],294,Truong,,99,229,3,2,,8,13,182,4
2010-02,6,,9,4,2,4.09,b80jL332Yzw-UDRuPer6GQ,[2012],54,Deven,,41,26,5,6,,11,2,92,11
2013-04,9,1,8,1,,3.94,26zbSIl3DPaF1oB6eDbeYQ,"[2013, 2014]",256,Kathleen,,183,179,13,9,1,4,8,453,7
2012-04,18,,9,1,,3.64,RY18jLSV_J2Dzcl7Lmr9rA,"[2013, 2014]",393,Margaret,1,171,72,10,9,,4,2,445,5
2008-07,60,7,70,4,,3.33,QNlNjDHxj1uonlkxuaJVOg,"[2008, 2009, 2010]",357,James,2,445,377,3,11,11,46,29,961,13
2007-04,149,15,301,52,18,3.41,4kx_erzJM44BzxOr22HJ0g,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",1241,Tony,24,2209,1643,93,58,16,129,136,2873,180
2009-02,10,2,13,5,,3.19,ObAgEif9mNN4VodOi7rEIA,"[2012, 2013, 2014]",362,Sammy,1,318,178,16,10,5,11,6,1470,7
2009-11,2,,10,5,,4.22,MtT3cczkS7vF7uWEE08Ecg,"[2010, 2011]",96,Steven,,62,34,2,1,,4,4,142,2
2010-10,30,7,32,5,,3.6,AtpItbdooFH33jiEvnyY-Q,"[2011, 2012, 2013]",137,Melissa,5,197,210,13,19,9,26,15,338,47
2009-08,6,,6,,,3.58,OJDQbrLiOMOQh6P-XpRN3A,"[2009, 2010]",87,Matt,,45,49,5,2,,7,,147,1
2011-03,,,,,,4.03,ZrYCO-E76miWES5u2Pmc6A,[2014],31,Molly,,53,42,,8,,,,56,
2007-10,28,1,51,5,2,3.84,kvf_2TZjBFBzBQGJ5qMIfw,"[2009, 2010, 2011, 2012, 2013, 2014]",332,Aaron,,341,378,12,17,5,9,19,650,45
2008-01,5,2,8,2,2,3.33,tOT-fQVuB99Nv5QJhesvew,[2011],196,Trinity,,75,103,9,9,3,7,2,182,4
2009-01,93,9,82,4,2,3.73,qUdXbLXXMjvFmf0_DTODiQ,"[2009, 2010]",576,Meredith,1,631,176,14,23,6,24,16,960,44
2011-02,26,,15,,1,3.29,MH3fKj5-BXF_JcVtoIuNcg,"[2013, 2014]",134,John Mark,1,87,86,4,8,1,7,3,193,6
2010-06,130,3,68,,2,4.3,4h9zJu197OrcE0VYjdb13w,"[2013, 2014]",85,Thomas,2,173,87,14,12,30,31,15,273,20
2009-11,2,,9,3,,3.8,QsagvHoGRK6j7XICN_5NBQ,"[2010, 2011]",64,Joe,1,50,24,12,6,,3,,132,5
2011-12,812,4,743,46,24,3.86,oOayyTrVO-PbVeXXsh_JEQ,"[2012, 2013, 2014]",875,Mel,17,4088,3319,284,31,146,278,345,5100,478
2010-08,23,,18,2,,3.71,rSS3k28dWcSSrNYqJrCtKg,"[2011, 2012, 2013, 2014]",129,Kawena,,108,103,6,3,,5,2,192,8
2009-11,6,,12,4,,3.92,YdCDSrftVSfqEu36tHGyGA,[2011],248,Tessie,,65,38,4,7,1,12,6,185,5
2010-07,19,,20,2,1,4.0,mSE1aVDW3HntEG4LR-c9rw,[2014],106,Mahal,,51,34,1,1,2,9,4,147,3
2009-06,257,1,152,6,8,3.92,X_efN07n10CWwUmCkK3pwA,"[2010, 2011, 2012]",133,Jun,,174,140,26,14,38,65,71,282,49
2010-12,2,,4,,,3.59,O6kH222IvT9k6vY5Mo5ekA,"[2013, 2014]",91,Brittani,,19,16,1,0,1,,,95,3
2011-05,3,,6,1,,4.09,hjWlCHc_fsLHctM2AnC6Ww,"[2013, 2014]",72,Kimberly,,53,40,4,6,,2,1,143,1
2011-01,4,2,11,1,,3.69,ctA0NYAXj3jjjQKK-5C0BA,"[2012, 2013, 2014]",265,Mindy,,72,58,5,10,2,7,3,231,11
2008-03,1,2,13,1,,3.74,WzZY30XzGuMb3Wf9QmeLSQ,[2012],65,Samantha,,65,24,6,5,2,4,1,131,4
2006-08,19,,46,7,1,3.94,bpATjdYw00xTC0Rl2UwkdA,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",704,Jaime Patricio,,281,195,15,13,1,9,,626,5
2006-09,6,,17,2,,4.04,B1o-1y8hIlJCqzVbBF7qyw,"[2010, 2011, 2012, 2013]",154,Heidi,1,146,142,4,6,2,3,5,291,11
2010-07,1,,3,1,,3.49,YdBP0GpKvK2x0uaTWGUZ7w,"[2011, 2012, 2013, 2014]",146,Amol,,32,31,7,3,,2,,105,2
2010-09,63,6,135,4,,3.99,TZ5C-iLJanRcyb6u9i2B5g,[2014],277,Lan,,447,382,31,24,15,28,22,693,28
2009-08,4,,4,,,3.8,nkAfFXnRZooU6oGEG8LSgA,[2010],155,Shine,1,31,33,,0,,4,1,86,1
2008-09,36,5,43,5,1,3.71,WDKg7l2PMxH91OGurfBGyg,"[2009, 2010]",153,Reina,2,451,591,18,9,3,8,19,589,85
2009-07,,,1,,,3.54,KxDQsWKpSmi-_l2g_LVtUg,[2012],71,Jonathan,,17,17,,1,,,,38,
2009-12,74,1,94,23,9,3.81,yt8kEuXzTrKwNDv7AZiM9Q,"[2013, 2014]",232,Aren,1,404,459,68,13,6,37,49,694,23
2011-09,13,,6,,1,3.81,PR8mTpquWDr3clN03-vMEg,"[2012, 2013, 2014]",224,Cecil,2,46,47,6,3,,7,3,227,5
2009-08,15,4,12,7,4,3.53,2O0JRmZu4bISczVC6Z9vdQ,"[2009, 2010]",216,Lorna,1,247,200,12,10,3,8,5,442,27
2005-03,15,3,24,1,2,3.97,5U_8JLsCy5KDPo1Me_cTdQ,"[2006, 2007, 2008]",156,Mitzi,2,193,89,3,15,5,10,6,227,7
2008-10,7,,16,,,3.91,z0Som0LYZMDw5SISIQOUSg,"[2010, 2011, 2012, 2013, 2014]",645,Kevin,,170,170,6,4,,14,1,661,4
2012-02,3,,1,,,3.88,4A2rI-0YK-t_6JyR5Ol6kQ,[2014],48,Kimmy,,49,42,1,0,1,,4,78,8
2007-06,285,65,632,47,40,3.71,fREQimvpmtkHn5XwhbyB4A,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",649,Phoenix,12,2310,2247,152,105,48,104,283,2817,494
2010-01,2,,1,,,3.66,VX2UqJYwcc9rzaZAWXWb9Q,"[2013, 2014]",154,Mike,,42,29,1,0,,3,,122,
2007-05,498,2,397,18,6,3.6,CB6JdhmHV-6WTaR6YW7l5A,"[2007, 2009, 2010, 2011, 2012, 2013, 2014]",391,Pete,1,948,731,115,18,28,197,160,1332,155
2010-03,2,,1,,,3.88,kn55L0FH_okj1fzwcgaRxg,[2010],105,Jason,,91,54,1,1,,2,1,172,
2005-04,10,,15,6,,3.67,zCnI_xiNYnY6ebGwkj5yvg,"[2006, 2007, 2009, 2010, 2011, 2012, 2013]",487,Edward,,575,502,10,9,1,14,1,776,7
2010-02,323,15,347,25,18,3.96,MahRTpcoMv6YbnVd0I5nOA,"[2011, 2012, 2013, 2014]",444,Thuy,13,2241,2009,218,47,111,143,47,2806,240
2009-11,6,,10,1,,5.0,yPv3kcpll88WlBvF5KM3Cg,"[2012, 2013, 2014]",155,Jerry,,106,123,6,4,,,2,170,3
2010-05,4,,5,1,,3.67,aoDM2oE3P4dNoFDKRljVkg,[2014],205,Tamara,,35,7,3,1,1,5,2,90,5
2012-04,47,5,50,7,4,3.34,Fcu07c3YEXfQYEFLTyAHBg,"[2012, 2013, 2014]",483,Diane,1,442,371,52,18,6,16,11,879,30
2010-10,8,1,5,1,1,3.76,Hd_FrkIFSqcaRqaDSGt6Zw,"[2013, 2014]",266,Kristen,,100,61,11,3,1,4,2,218,12
2014-04,,,1,,,3.17,SYuMf5IouF2263fiZJTs8g,[2014],59,Drew,,10,14,,0,,2,,137,2
2007-08,23,1,23,,2,4.07,gUr8qs00wFAk851yHMlgRQ,"[2011, 2012, 2013, 2014]",340,Karen,,224,95,15,4,7,8,5,506,13
2008-11,50,8,59,7,5,3.83,NfHxV49mtVRq8enjdq1CeQ,"[2013, 2014]",121,Samantha,,198,176,20,12,5,23,19,372,50
2007-02,4,,4,,,3.84,iVRGgnWq4bk6kOO0V0QivQ,"[2008, 2009]",143,Albert,,53,39,1,5,,1,1,118,
2006-05,11,,17,2,,3.85,Z22_vo-wfJYNUz-gUmaRrA,"[2006, 2007, 2008]",232,Robert,,119,123,4,6,,16,14,230,6
2007-06,38,2,65,6,4,4.04,-tegpstbAz01IfgLHLOEpg,"[2007, 2008, 2009, 2010]",238,Manish,6,224,116,5,6,4,20,10,367,18
2008-06,8,,10,1,,3.78,orRHx82oBKtluvloMnYlPA,"[2009, 2010]",154,Alkarim,,93,62,1,5,,5,7,142,4
2005-04,7,2,9,3,,4.29,ivBkjDWhBWU_EeKUjvI_mw,"[2005, 2006, 2007]",156,Sue,,134,60,2,5,2,3,,212,
2008-07,47,33,120,13,8,3.47,rcygB2rjqUBGa3mP9VxKPg,"[2008, 2009, 2010, 2011, 2012]",127,Keith Charles,2,870,1207,41,32,8,61,160,902,199
2007-12,12,,25,1,,3.88,Ji5eMiEtSaQf2y0Wdrgyvg,"[2008, 2009]",48,Bo,1,145,206,6,4,1,10,26,183,22
2008-08,4,,6,,,3.97,dUKigWBbcFsp1ipEZ4e8MA,"[2012, 2013, 2014]",187,Diane,,61,29,5,4,,6,2,190,5
2011-06,8,,18,2,,3.82,0iAuqkcH5BcjD7EfKqU1ow,"[2013, 2014]",323,Aymie,1,89,68,6,9,,10,1,289,16
2008-08,27,3,24,2,,3.57,IENeTl3e9W4diDMwW72gfA,"[2009, 2010, 2011, 2012, 2013, 2014]",684,Jeremy,2,360,284,9,11,1,26,8,739,7
2008-07,83,,58,6,4,3.96,2BVPZZgv-LEBGUdkW325uA,"[2011, 2012, 2013, 2014]",461,Chuck,,424,256,24,19,7,16,25,586,12
2011-11,5,,4,,,3.98,s4OrbceWiEnJIWJerNoEgQ,[2014],61,Samantha,,34,18,4,3,,5,1,69,2
2010-06,37,,51,2,1,3.86,wx339cDzv8v4uvIWcVn6KQ,"[2010, 2011, 2012, 2013, 2014]",205,Derek,2,386,279,44,11,2,8,8,569,46
2009-02,,2,2,,,3.8,zTTkDStpyH6NiqmArKnziQ,"[2009, 2010]",182,Jackie,,35,27,,0,,1,,83,2
2008-07,1,,1,,,3.42,4omuU-xWbf3ty7vrMfbP3Q,"[2013, 2014]",97,lisa,,40,40,,0,,1,,192,1
2007-04,50,13,52,7,7,3.55,US2OXYlR4EvFQyTSKSNMnQ,"[2009, 2010, 2011, 2012, 2013]",865,Drew,2,600,595,9,22,22,26,63,1165,31
2012-07,3,,5,,,3.0,KYtne6y-HbCuPPUUWQXt-A,[2013],54,Robyn,,42,31,3,2,,1,2,84,1
